is_installed,is_renting,is_returning,longitude,latitude,bike_availability_ratio,record_timestamp_year_2021,record_timestamp_month_12,record_timestamp_day_5,record_timestamp_day_10,record_timestamp_hour_1,record_timestamp_hour_2,record_timestamp_hour_3,record_timestamp_hour_4,record_timestamp_hour_5,record_timestamp_hour_6,record_timestamp_hour_7,record_timestamp_hour_8,record_timestamp_hour_9,record_timestamp_minute_21,record_timestamp_minute_29,record_timestamp_minute_44,record_timestamp_minute_46,record_timestamp_minute_50,record_timestamp_minute_51,record_timestamp_minute_59,record_timestamp_second_0
1,1,1,0.023319872841199997,0.488940187474,18.181818181818183,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.0237225283288,0.488717468493,57.89473684210527,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.0232261631638,0.488759024071,90.76923076923077,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.0228773921728,0.488379636615,63.1578947368421,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.0229461204261,0.488499303551,80.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.0232931211591,0.488316325183,7.6923076923076925,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.0231071166694,0.48825218683599997,0.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.0239600572805,0.48907134415000003,23.333333333333332,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.024677311999999996,0.48876111,38.095238095238095,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.023367160186199998,0.488670374019,56.666666666666664,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.0231457386244,0.488111158139,26.666666666666668,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.022416803240799997,0.488349588517,53.84615384615385,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.0233372569084,0.488210923743,18.181818181818183,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.022930556908200003,0.488365914815,81.48148148148148,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.022811267160100002,0.488361917281,87.5,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.0223316162825,0.488415473059,48.148148148148145,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,0,0,0.0234839523628,0.488724200631,0.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.0238961313668,0.488593585236,18.181818181818183,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.0243757814169,0.48857421708099996,8.771929824561402,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.0224160522223,0.488275396246,43.47826086956522,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.0242618411779,0.487959293943,88.46153846153845,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.0230623573065,0.487875536547,3.571428571428571,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.0236466679795,0.487845279373,93.75,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.023903009000000003,0.488094458,96.875,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.024137883000000002,0.488835462,10.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.024105210229799997,0.4886431136,0.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.0230265766382,0.488214755947,9.30232558139535,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.0236933707497,0.488658042767,30.555555555555557,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.0231642376631,0.48885325169399996,43.47826086956522,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.022907813801099998,0.488674118657,18.181818181818183,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.023842737458099998,0.488283748281,77.19298245614034,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.022971323132500002,0.488748364578,6.0606060606060606,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.0234439302185,0.488767198951,50.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.0229750849307,0.488448354712,32.8125,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.024059709906600002,0.488674619541,5.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.0227513283491,0.48843372571000004,88.23529411764706,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.0228098948048,0.48816939911299995,16.666666666666664,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.0226139456034,0.48886591074499997,73.07692307692307,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.022656840831,0.488452088018,85.29411764705883,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.0231117065996,0.488886366935,28.125,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.022818900000000003,0.48863875,7.894736842105263,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.0243338316679,0.488475630151,29.411764705882355,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.023764613270799997,0.488726877314,8.333333333333332,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.0237346328795,0.48881254963799997,26.923076923076923,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.023789759,0.48858925,25.49019607843137,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.022763770446199996,0.48879919248599996,11.538461538461538,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.0232104152441,0.488257702893,27.500000000000004,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.0231584809721,0.488737224129,62.857142857142854,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.0236392650827,0.48871624307,18.181818181818183,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.0237168882124,0.48869212738400003,17.307692307692307,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.023842826485600002,0.488105712097,49.056603773584904,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.023022570088499998,0.48832278292700004,51.724137931034484,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.024144977331200003,0.487672039733,78.94736842105263,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.0226012576725,0.488829765769,85.71428571428571,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.02296319,0.48888800000000004,70.27027027027027,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.0225400775671,0.488192115492,61.76470588235294,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.023746193200299998,0.488867857415,36.84210526315789,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.023692265531799997,0.48864660627900003,22.448979591836736,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.0235844358802,0.489094230101,39.285714285714285,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.0231874018908,0.489037982077,63.63636363636363,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.0234488440621,0.48882633484300003,2.941176470588235,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.023469167947799997,0.488579925915,27.27272727272727,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.02328171,0.48799824,23.076923076923077,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.0234103471041,0.488142804504,20.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.0239198241456,0.488688951627,10.526315789473683,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.02381868,0.4889465,34.61538461538461,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.02396222,0.48867362,20.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.0235640376806,0.48930093632099997,25.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.0244507223368,0.48856701697399996,38.095238095238095,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.023066138139,0.48869495661199996,62.857142857142854,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.024180373930300002,0.488047600794,96.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.023678933,0.48868397,15.517241379310345,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.023561610281499997,0.488885370489,25.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.0236484903842,0.48894902217499997,12.121212121212121,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.0228815764189,0.48888732149299996,90.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.0243255227442,0.488943203455,16.666666666666664,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.0226069182158,0.488239337873,20.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.0227907065302,0.488309174337,88.46153846153845,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.0224203437567,0.488786679479,66.66666666666666,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.022695400938399998,0.489071737381,70.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.0230009529818,0.48887808570499997,25.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.0231527712196,0.48857202661800003,74.46808510638297,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.023186306,0.488242469,10.16949152542373,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,0,0,0.0231698962102,0.48863096900099995,0.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.023896481,0.48844291,31.25,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.022967095300599996,0.488514791041,55.319148936170215,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.024188338592599997,0.48894847993,26.08695652173913,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.0236136116087,0.488866748497,63.1578947368421,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.023143893107800004,0.488941556334,85.71428571428571,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.02473775,0.488202823,97.5,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.023798647526900002,0.48911185570500004,53.333333333333336,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.0236989638367,0.48871379874299997,16.27906976744186,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.022506506000000003,0.488993867,47.22222222222222,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.022707722336099998,0.48878772242499996,60.60606060606061,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.023471948884199997,0.488851199231,31.57894736842105,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.0227752536535,0.488934795762,28.205128205128204,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.0237038880587,0.488340019355,59.09090909090909,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.0233494609594,0.488089319911,18.6046511627907,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.0229210887104,0.488818044091,59.09090909090909,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.0238914764081,0.48852888670399996,6.779661016949152,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.023830059170700003,0.489039075188,33.33333333333333,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.0239840304704,0.488516026652,40.74074074074074,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.0237862318754,0.489081211023,30.303030303030305,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.0235348585993,0.4884718551,38.46153846153847,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.02185428,0.48868807,56.00000000000001,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0.0237054906785,0.488278172916,58.333333333333336,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
